Administrative,Informational,ProductRelated,ExitRates,PageValues,SpecialDay,Month,Region,TrafficType,VisitorType0,VisitorType1,Weekend,Revenue
0,0,11,0.06625466272742143,127.1981908191482,0.0,11,1,2,0.0,1.0,0,1
6,0,5,0.015106302440342603,0.0,0.0,11,3,8,0.0,0.0,0,1
1,0,13,0.00804339368070338,73.46939628360028,0.0,8,4,2,0.0,0.0,0,1
2,0,14,0.02615015605329248,0.0,0.0,11,1,2,0.0,1.0,0,1
3,0,120,0.013681114878667218,10.526842989842498,0.0,11,1,2,0.0,1.0,0,1
0,0,10,0.023785697944581023,77.4703637731321,0.0,3,1,2,0.0,1.0,0,1
2,0,14,0.011235017882910045,0.41029825952781473,0.0,11,1,3,0.0,1.0,0,1
0,0,32,0.012584611306746882,14.290810730659649,0.0,3,1,1,0.0,1.0,0,1
0,0,73,0.009855888481128545,254.67206620110613,0.0,12,1,2,0.0,0.0,0,1
0,0,20,0.01299317753714141,52.0232402197065,0.0,5,1,2,0.0,1.0,1,1
0,0,24,0.011992791962950557,44.418784117807164,0.0,11,2,8,0.0,0.0,1,1
1,0,115,0.015108368105204963,2.611920949994465,0.0,11,4,1,0.0,1.0,0,1
5,0,23,0.02215452610239672,52.14525780930017,0.0,5,4,2,0.0,1.0,0,1
0,0,19,0.0052549050306740334,7.394861242413727,0.0,12,3,2,0.0,1.0,0,1
16,3,213,0.017686537979006156,8.082609789308613,0.0,11,4,3,0.0,1.0,0,1
10,5,83,0.007917239100448371,1.8507067124624106,0.0,11,1,2,0.0,1.0,0,1
3,0,30,0.011429125678611594,16.44026421312813,0.0,5,1,1,0.0,1.0,1,1
1,0,13,0.00022120157662856922,61.7613030591515,0.0,8,1,4,0.0,0.0,0,1
0,0,39,0.006174636943099526,66.11694530818788,0.0,12,5,2,0.0,0.0,0,1
0,0,131,0.02169142725565096,1.5105456750578394,0.0,11,3,2,0.0,1.0,1,1
0,0,33,0.012424843186427711,17.526678958256127,0.0,3,1,1,0.0,1.0,0,1
1,0,29,0.009297745601043383,7.5011826720012085,0.0,5,3,4,0.0,1.0,0,1
1,0,224,0.022603585793613466,1.770799131770947,0.0,8,3,2,0.0,1.0,0,1
1,0,1,0.03855941326503572,0.0,0.0,11,3,1,0.0,1.0,0,1
2,0,13,0.009197504349168538,3.6498926512289094,0.0,12,1,2,0.0,1.0,1,1
1,0,11,0.009103187451043144,56.18542852338004,0.0,11,1,2,0.0,1.0,0,1
1,0,70,0.10172420538324146,0.0,0.0,11,3,8,0.0,1.0,0,1
0,0,27,0.04,37.535888885457624,0.0,3,4,1,0.0,1.0,0,1
0,0,20,0.005598962399963564,106.96798072022105,0.0,11,9,2,0.0,1.0,0,1
0,0,62,0.019769903056742495,4.993290977854265,0.0,11,1,2,0.0,1.0,0,1
1,0,8,0.019295450066495426,22.938056729920866,0.0,3,1,8,0.0,0.0,0,1
4,1,3,0.009839575230495473,0.0,0.0,11,1,2,0.0,0.0,0,1
4,0,235,0.01794502925610357,0.0,0.0,11,1,2,0.0,1.0,0,1
4,0,30,0.011368776797234421,8.661882340294346,0.0,5,2,4,0.0,1.0,0,1
2,0,12,0.014998397314492418,91.88331331577571,0.0,11,3,2,0.0,0.0,1,1
4,0,33,0.016068162886380907,0.0,0.0,11,3,1,0.0,1.0,0,1
6,0,29,0.03000983598144107,8.79322295235487,0.0,3,2,2,0.0,1.0,1,1
4,0,45,0.011124277508022942,0.0,0.0,9,6,2,0.0,1.0,0,1
5,0,20,0.011792961524001794,24.21030434855335,0.0,5,1,2,0.0,1.0,0,1
0,0,86,0.013189386193283473,3.8813900067465337,0.0,11,1,2,0.0,1.0,0,1
2,0,27,0.03288145647465099,9.244611890006912,0.0,11,3,3,0.0,1.0,0,1
0,0,69,0.023026420689306146,5.900622833065317,0.0,11,1,2,0.0,1.0,0,1
0,1,19,0.02595765050025104,0.0,0.0,11,4,2,0.0,1.0,0,1
0,0,37,0.017747236658184437,38.91891589415707,0.0,5,1,2,0.0,1.0,1,1
0,0,14,0.0058730768509738535,0.0,0.0,11,4,2,0.0,0.0,0,1
1,0,63,0.013372018796013047,10.248340920845735,0.0,11,1,3,0.0,1.0,0,1
8,0,10,0.025840248710996463,54.045741306383135,0.0,5,2,4,0.0,1.0,1,1
2,0,137,0.010777544424764607,0.0,0.0,8,1,4,0.0,1.0,1,1
8,0,172,0.011177633410347122,0.0,0.0,11,1,3,0.0,1.0,0,1
0,0,9,0.01311695346317679,11.034438997840898,0.0,3,1,1,0.0,1.0,0,1
3,0,120,0.009302703507387875,14.574343468048955,0.0,11,1,2,0.0,1.0,0,1
0,3,95,0.02254790481372774,7.327056426216677,0.0,11,3,1,0.0,1.0,1,1
12,1,129,0.014520233023587225,11.416285652266028,0.0,11,1,1,0.0,1.0,0,1
0,0,33,0.006470254964623447,40.704899091340266,0.0,11,3,2,0.0,1.0,0,1
3,2,42,0.038491947489125385,14.174851821689822,0.0,3,2,2,0.0,1.0,1,1
0,0,3,0.11260201278006715,0.0,0.0,11,1,2,0.0,1.0,0,1
1,0,20,0.020444417843925592,19.80543257218062,0.0,11,2,2,0.0,1.0,1,1
5,0,10,0.018668722416003706,50.514228624937125,0.0,5,1,2,0.0,1.0,1,1
0,0,13,0.02301567673924134,32.89485935769349,0.0,3,1,2,0.0,1.0,0,1
0,0,9,0.002751078250323741,90.1893084420407,0.0,10,6,2,0.0,0.0,0,1
5,0,23,0.014243809392462222,49.08053107563497,0.0,5,4,2,0.0,1.0,0,1
0,0,4,0.003868862759223164,33.554998454823455,0.0,11,3,2,0.0,1.0,1,1
2,0,2,0.050445846598095964,1.699874138290272,0.0,9,1,4,0.0,1.0,1,1
0,0,10,0.01358191984516146,33.53968899774302,0.0,11,8,1,0.0,1.0,0,1
0,0,14,0.0032967678695637772,102.37168366937375,0.0,5,3,2,0.0,1.0,0,1
3,0,24,0.01081686514387182,14.142815447285919,0.0,3,1,2,0.0,1.0,0,1
1,0,17,0.022610207214003187,0.0,0.0,11,1,3,0.0,1.0,0,1
4,0,27,0.004081159007456337,25.912933320038903,0.0,12,1,2,0.0,1.0,0,1
1,0,107,0.04377961809593099,0.9519673542211752,0.0,11,1,3,0.0,1.0,0,1
2,0,22,0.007584999418908759,104.17914006032376,0.0,5,1,2,0.0,1.0,0,1
2,0,9,0.036728206292069854,0.6155010431167632,0.0,7,4,1,0.0,1.0,0,1
0,0,8,0.027352132277188426,29.111354364162903,0.0,5,1,2,0.0,1.0,0,1
8,0,31,0.03674400160633779,3.1540725800660367,0.0,3,2,2,0.0,1.0,0,1
0,0,3,0.04328842124992643,0.0,0.0,11,3,2,0.0,1.0,0,1
1,0,11,0.02455032965459785,48.320161652874944,0.0,12,2,10,0.0,1.0,0,1
6,0,28,0.023667443460760218,42.4679394064088,0.0,3,1,2,0.0,1.0,0,1
0,1,14,0.02682233109806153,45.72905378694025,0.0,11,1,20,0.0,1.0,1,1
2,0,85,0.02070968099956205,5.9268145270513095,0.0,11,1,2,0.0,1.0,0,1
2,0,10,0.014652313902984904,40.377513610219374,0.0,5,1,8,0.0,0.0,0,1
0,0,15,0.013358400296607183,92.0124601120005,0.0,11,3,2,0.0,1.0,1,1
1,0,19,0.038574356985825106,28.153159418274022,0.0,11,1,13,0.0,1.0,0,1
1,0,42,0.02445322305557384,8.963076612806141,0.0,3,2,2,0.0,1.0,1,1
1,0,18,0.03156115554765079,31.53448861179317,0.0,3,2,3,0.0,1.0,1,1
0,0,24,0.021335408862081635,5.655547876660216,0.0,5,1,3,0.0,1.0,1,1
9,0,108,0.052104799446352074,0.0,0.0,11,1,3,0.0,1.0,0,1
1,0,114,0.00601032915073277,35.6129611962892,0.0,11,2,2,0.0,1.0,0,1
1,0,18,0.006713297469884983,32.57642304604706,0.0,11,2,2,0.0,1.0,0,1
6,0,26,0.03082461524834919,13.250919691644972,0.0,11,4,10,0.0,1.0,0,1
9,4,132,0.029461002931657508,8.479574600861659,0.0,11,1,2,0.0,1.0,1,1
1,0,26,0.010398576830618941,36.21679101663424,0.0,5,3,4,0.0,1.0,1,1
2,2,318,0.01365303811963164,42.03864233038293,0.0,3,1,2,0.0,1.0,0,1
3,0,3,0.03957204905672173,9.168837559728486,0.0,5,1,3,0.0,1.0,1,1
0,0,9,0.00458536301511192,67.85163066152839,0.0,5,1,2,0.0,1.0,0,1
1,4,85,0.020501541519264317,1.0768365747289517,0.0,11,3,2,0.0,1.0,0,1
6,1,18,0.02668894305307299,15.853199914120388,0.0,5,1,4,0.0,1.0,0,1
0,0,8,0.022237396787224185,32.88253004815115,0.0,12,1,2,0.0,1.0,0,1
0,0,8,0.01288846560538702,61.52599236309055,0.0,5,1,2,0.0,0.0,0,1
3,1,120,0.02813475130237319,1.0234145037424573,0.0,8,5,1,0.0,1.0,1,1
3,2,74,0.02430542191657188,9.194517040801411,0.0,11,3,2,0.0,1.0,1,1
0,0,7,0.014066985763954008,58.34680342100192,0.0,11,1,2,0.0,1.0,0,1
1,0,35,0.009200362137904391,8.51455574713857,0.0,5,3,4,0.0,1.0,1,1
0,0,19,0.006854752771012009,27.131555974913045,0.0,5,1,2,0.0,0.0,1,1
1,1,62,0.004149257561160172,29.290431431794488,0.0,5,1,2,0.0,1.0,0,1
0,1,15,0.0191071336103713,31.305276258738896,0.0,5,1,2,0.0,1.0,0,1
1,0,17,0.013757000147377452,0.0,0.0,11,1,2,0.0,1.0,0,1
4,0,235,0.008821302446055262,0.2300107736599898,0.0,12,1,2,0.0,1.0,0,1
0,0,64,0.020220316498003432,0.0,0.0,11,3,2,0.0,1.0,1,1
0,0,22,0.028074953374585637,0.07434734639778595,0.0,11,1,1,0.0,1.0,1,1
2,0,14,0.05137787196003829,0.0,0.0,11,1,3,0.0,1.0,0,1
4,0,75,0.015791463048509962,6.702689365789819,0.0,11,1,2,0.0,1.0,0,1
3,0,81,0.012556560005648022,10.218236073212124,0.0,9,1,1,0.0,1.0,1,1
0,0,84,0.023999922420774915,0.0,0.0,11,3,2,0.0,1.0,0,1
5,0,21,0.010403168464186215,47.68910925320581,0.0,5,4,1,0.0,1.0,0,1
1,0,9,0.017044773933059733,19.03833978250305,0.0,5,1,2,0.0,1.0,1,1
1,0,16,0.027548048059791445,8.417717663525607,0.0,11,1,1,0.0,1.0,0,1
2,0,11,0.010102279223410154,48.49963152315403,0.0,11,7,2,0.0,1.0,0,1
7,0,28,0.018189215166136294,7.107808373863836,0.0,3,1,2,0.0,1.0,0,1
0,0,37,0.015558557205228737,0.0,0.0,11,4,2,0.0,1.0,0,1
3,3,93,0.016583638367037284,18.20027332604908,0.0,11,1,1,0.0,1.0,0,1
0,0,15,0.017540229628411463,41.52495802722835,0.0,12,9,2,0.0,1.0,0,1
4,0,20,0.014270098268435718,17.95785999230135,0.0,12,1,1,0.0,1.0,0,1
2,0,22,0.020353199734329003,16.56811305494935,0.0,12,3,2,0.0,1.0,0,1
1,0,13,0.003917260194768506,55.274722181682186,0.0,12,1,2,0.0,0.0,0,1
0,0,16,0.016021037334460073,0.0,0.0,11,3,1,0.0,1.0,0,1
0,0,20,0.04513583911287954,0.0,0.0,11,3,2,0.0,1.0,0,1
0,0,10,0.014639230475388457,14.292866303632328,0.0,3,9,2,0.0,0.0,1,1
1,0,26,0.03785753168882545,7.866887788771425,0.0,11,1,1,0.0,1.0,0,1
4,0,59,0.016202719580658366,6.242835503907663,0.0,11,1,2,0.0,1.0,0,1
0,0,21,0.02341080340143,39.72284829669548,0.0,11,4,1,0.0,1.0,0,1
4,0,14,0.021661339330848815,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,58,0.013307982160247507,4.667445569466324,0.0,11,9,2,0.0,0.0,0,1
0,0,10,0.005840087758222928,90.31358820902119,0.0,11,2,2,0.0,1.0,0,1
3,0,19,0.004179567382235695,16.811251918700783,0.0,5,5,1,0.0,1.0,1,1
2,0,2,0.025794602537020858,0.0,0.0,11,1,2,0.0,0.0,0,1
0,0,101,0.032981438061760175,0.0,0.0,11,7,3,0.0,1.0,0,1
0,1,21,0.016407865842609847,0.0,0.0,12,3,2,0.0,0.0,0,1
0,0,118,0.03114904072237836,30.548394834116074,0.0,11,9,3,0.0,1.0,0,1
1,0,80,0.016455186511923146,33.38541468951673,0.0,11,2,2,0.0,1.0,0,1
1,0,32,0.012711563757580339,112.13657653393908,0.0,5,1,2,0.0,1.0,0,1
4,0,260,0.021444639618057603,0.0,0.0,11,1,2,0.0,1.0,0,1
2,0,30,0.019757444556118955,20.72236391638911,0.0,11,1,2,0.0,0.0,1,1
1,0,27,0.010521134083368196,0.0,0.0,9,1,5,0.0,0.0,0,1
4,0,30,0.008176012456433948,39.66831163796102,0.0,12,1,2,0.0,0.0,0,1
7,1,42,0.037227759647914034,21.033291323735767,0.0,11,6,1,0.0,1.0,0,1
1,0,11,0.034710285739033384,55.15842451667633,0.0,5,4,2,0.0,1.0,0,1
6,0,26,0.022877160819242296,12.133334747040701,0.0,11,4,10,0.0,1.0,0,1
0,1,32,0.013909954657647085,9.079138708382247,0.0,5,1,1,0.0,1.0,0,1
0,0,47,0.00725994714339436,89.88730688194345,0.0,11,1,2,0.0,1.0,0,1
7,1,309,0.02584575963298417,1.7529843671102023,0.0,11,1,2,0.0,1.0,1,1
0,0,8,0.02064438547609137,37.18682427961815,0.0,5,1,2,0.0,0.0,0,1
0,0,109,0.011037617624397837,8.978158855670706,0.0,5,1,3,0.0,0.0,0,1
3,0,23,0.017916221892158208,10.408741844365386,0.0,3,1,1,0.0,1.0,0,1
3,0,2,0.0493979391104073,0.0,0.0,12,3,2,0.0,0.0,0,1
3,0,28,0.006336850946392701,93.26226788437464,0.0,11,1,2,0.0,1.0,1,1
0,1,72,0.010727944518112634,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,41,0.0645791537841188,27.56321209509089,0.0,12,4,1,0.0,1.0,1,1
5,3,93,0.0147146396875894,8.407979047897927,0.0,11,1,2,0.0,1.0,0,1
0,0,29,0.012907516870433225,6.456596899462346,0.0,12,3,2,0.0,1.0,0,1
0,0,13,0.014264997139696908,32.94917962104669,0.0,11,3,2,0.0,1.0,1,1
10,1,95,0.020497796203784564,18.496616169581387,0.0,11,1,10,0.0,1.0,0,1
6,0,63,0.012329632961317952,6.354886147639938,0.0,11,1,1,0.0,1.0,0,1
3,0,346,0.029849606645102895,4.834178870029418,0.0,3,7,3,0.0,1.0,1,1
10,4,31,0.015906232448408237,11.282284579393158,0.0,3,1,2,0.0,1.0,0,1
1,0,16,0.01334741859216487,3.513511782767789,0.0,11,1,1,0.0,1.0,0,1
13,2,14,0.004363795206276142,15.689353880273998,0.0,3,1,2,0.0,1.0,1,1
0,0,16,0.014285714,15.174360769095802,0.0,5,1,4,0.0,0.0,0,1
2,0,24,0.010133293456531137,13.032302798018977,0.0,12,3,2,0.0,0.0,0,1
3,0,120,0.01792325353550523,13.257089763790752,0.0,11,4,10,0.0,1.0,0,1
15,0,10,0.01631867554192032,46.84880441388271,0.0,5,1,2,0.0,1.0,0,1
0,0,9,0.016818653043541472,5.996337747825132,0.0,11,1,2,0.0,1.0,0,1
0,0,13,0.013892345982818318,36.36562859885106,0.0,12,1,2,0.0,0.0,0,1
0,0,10,0.010323811093124101,39.48483354519004,0.0,5,3,4,0.0,1.0,0,1
0,1,14,0.02428645030539413,44.8363466772435,0.0,10,1,20,0.0,1.0,1,1
1,0,13,0.01761659614507128,40.47017645474773,0.0,11,4,2,0.0,1.0,0,1
1,0,32,0.013633936956118054,234.03868291844304,0.0,5,9,2,0.0,0.0,0,1
0,0,8,0.017740207084890672,49.74073916330378,0.0,5,3,2,0.0,0.0,0,1
0,0,39,0.002356768913915193,40.595717580155956,0.0,3,1,2,0.0,1.0,1,1
5,0,165,0.020922709471828352,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,79,0.014997894869872496,0.0,0.0,11,1,1,0.0,1.0,1,1
1,0,9,0.010346485338129496,79.72336040321585,0.0,3,6,2,0.0,1.0,0,1
0,0,7,0.006871401164922951,206.1374456385805,0.0,11,4,2,0.0,1.0,0,1
12,1,202,0.020625139808120377,2.6326977510224587,0.0,11,1,3,0.0,1.0,0,1
9,0,109,0.015048279010398336,0.0,0.0,11,1,3,0.0,1.0,0,1
2,0,60,0.021581415438912767,13.78339712314197,0.0,11,1,2,0.0,1.0,1,1
3,0,38,0.016972922581838835,0.0,0.0,11,1,1,0.0,1.0,0,1
1,0,13,0.020179972975377287,42.01189556114031,0.0,11,4,2,0.0,1.0,0,1
1,0,29,0.007671342586977711,48.24512954746977,0.0,5,3,2,0.0,1.0,1,1
1,0,32,0.016362439413477627,22.696651213906232,0.0,5,3,4,0.0,1.0,0,1
2,1,31,0.02461469824356413,1.865827091622315,0.0,8,2,1,0.0,1.0,0,1
2,0,24,0.008585148751070769,21.16396876640428,0.0,12,1,2,0.0,1.0,0,1
5,2,60,0.030525123841298914,0.0,0.0,11,3,2,0.0,1.0,1,1
2,0,28,0.019399882952723838,45.76203475358736,0.0,12,1,1,0.0,1.0,1,1
0,0,8,0.021585434555294852,19.37777039526856,0.0,5,1,2,0.0,0.0,0,1
9,4,110,0.01556758905771859,1.5488877736685671,0.0,11,1,2,0.0,1.0,1,1
5,0,59,0.007483481612090764,10.768001739635078,0.0,11,2,2,0.0,1.0,1,1
3,0,19,0.004659993016521936,49.83168460440691,0.0,5,2,2,0.0,0.0,0,1
2,0,34,0.008401495561172671,16.722280331631517,0.0,5,1,4,0.0,1.0,1,1
1,4,195,0.020481743758050747,4.381853757534775,0.0,3,2,1,0.0,1.0,1,1
2,0,62,0.01001057580082368,79.53431478923527,0.0,11,3,2,0.0,0.0,0,1
0,0,113,0.061415510694176556,0.0,0.0,11,3,2,0.0,1.0,0,1
1,1,12,0.006530838308698011,26.74338574343227,0.0,5,1,3,0.0,1.0,1,1
0,0,17,0.011856945592681266,62.65964948512425,0.0,11,1,2,0.0,0.0,0,1
2,0,23,0.010868771178718612,46.55557334384255,0.0,11,7,2,0.0,1.0,0,1
0,0,50,0.008885851012219236,46.81084041803014,0.0,11,1,2,0.0,0.0,0,1
9,4,132,0.029639978718739645,4.7104119102675455,0.0,11,1,2,0.0,1.0,1,1
0,0,34,0.027153162586563587,0.0,0.0,11,1,11,0.0,0.0,0,1
6,0,56,0.020474878630296685,6.604008751224377,0.0,11,1,2,0.0,1.0,0,1
2,0,19,0.012185259433737286,14.078455883574437,0.0,5,3,2,0.0,1.0,0,1
2,0,19,0.02138734876703109,2.4172877555846477,0.0,3,7,3,0.0,1.0,1,1
8,0,24,0.023419066175269024,9.607546518166552,0.0,10,2,2,0.0,1.0,0,1
2,0,38,0.02354705870432357,9.816345293055075,0.0,7,1,1,0.0,1.0,0,1
2,0,6,0.018739194702178826,90.83192672564843,0.0,11,3,2,0.0,0.0,0,1
0,0,87,0.017438556899163744,44.200555283024904,0.0,11,1,2,0.0,0.0,0,1
0,0,10,0.0363838226888085,39.15827951733439,0.0,11,4,1,0.0,1.0,0,1
1,0,14,0.047590977460473,15.240037744999618,0.0,5,3,2,0.0,1.0,0,1
2,0,2,0.036867992657976016,0.0,0.0,11,1,2,0.0,0.0,0,1
0,1,29,0.00952381,17.509430101699476,0.0,5,1,4,0.0,0.0,0,1
4,0,2,0.043676186425739595,0.0,0.0,11,6,2,0.0,0.0,1,1
0,0,13,0.007500098239298343,23.795647307117232,0.0,5,1,2,0.0,0.0,0,1
2,0,27,0.012285069610049961,8.976934967512234,0.0,10,3,3,0.0,1.0,0,1
6,2,106,0.02554930861038486,3.6888310699303912,0.0,11,1,1,0.0,1.0,0,1
0,0,79,0.006578107493816062,0.0,0.0,11,6,2,0.0,0.0,0,1
9,4,46,0.022901868535411235,8.962156270239278,0.0,11,3,2,0.0,1.0,1,1
0,0,114,0.0022976014564792067,257.6892883177142,0.0,12,9,2,0.0,0.0,0,1
0,0,6,0.016461082598361404,38.757910952714234,0.0,10,2,2,0.0,1.0,0,1
0,0,17,0.009573972359120837,39.988329409042635,0.0,5,1,4,0.0,0.0,0,1
4,0,15,0.019771976996419943,8.74623765199118,0.0,12,1,1,0.0,1.0,0,1
0,0,9,0.012553796670682668,22.918405739512167,0.0,12,1,2,0.0,0.0,1,1
0,0,15,0.028959247975574892,31.800902366407765,0.0,5,1,2,0.0,1.0,0,1
1,0,33,0.0262334999160711,0.8813486826585337,0.0,8,3,2,0.0,1.0,0,1
5,0,107,0.02693978317511957,3.127742144893723,0.0,11,1,2,0.0,1.0,0,1
0,0,35,0.028549015992483887,8.585629822492995,0.0,5,2,3,0.0,1.0,0,1
0,0,35,0.006125985945823761,93.87481941239984,0.0,11,1,11,0.0,1.0,1,1
3,0,15,0.010773737498004834,91.3545958927568,0.0,11,1,2,0.0,1.0,1,1
0,0,40,0.04682460351546952,0.0,0.0,11,1,2,0.0,1.0,1,1
3,0,115,0.021497205246004993,12.604932957003305,0.0,11,4,10,0.0,1.0,0,1
4,1,176,0.01899768475787054,11.127376090619297,0.6,5,7,2,0.0,1.0,0,1
0,0,15,0.02072288349546932,53.3283543653321,0.0,11,2,2,0.0,1.0,1,1
0,0,69,0.020072072351119956,1.5949786242610107,0.0,11,1,2,0.0,1.0,0,1
0,0,16,0.011627482356202907,24.971345734875772,0.0,5,7,2,0.0,0.0,0,1
4,1,25,0.022470472340962954,6.729793942461319,0.0,5,1,2,0.0,1.0,0,1
2,0,38,0.041180470661071396,5.278650166713609,0.0,11,1,1,0.0,1.0,0,1
2,0,27,0.007835854445581414,19.1357476024479,0.0,9,4,3,0.0,1.0,0,1
2,0,65,0.012749505443887227,83.50002989678359,0.0,11,3,2,0.0,0.0,0,1
6,0,14,0.020610500313941228,0.0,0.0,11,2,2,0.0,0.0,0,1
2,0,25,0.008885638359585312,60.06550292864436,0.0,3,3,2,0.0,1.0,0,1
3,0,20,0.012071381395648,25.092293776742107,0.0,3,1,2,0.0,1.0,1,1
9,0,145,0.01650518560583013,0.5355722550906332,0.0,11,1,3,0.0,1.0,0,1
0,0,23,0.08048331143414417,17.190004817534337,0.0,8,3,1,0.0,1.0,0,1
0,0,21,0.008464490406331375,15.484745652710902,0.0,11,1,2,0.0,1.0,1,1
1,0,36,0.02906518752872733,23.58004346372583,0.0,5,3,4,0.0,1.0,1,1
2,0,13,0.008845749130824827,26.379698829828516,0.0,11,6,2,0.0,0.0,1,1
1,0,60,0.003506328689084154,60.58946744022747,0.0,11,1,2,0.0,0.0,1,1
0,0,14,0.01112657536246325,0.0,0.0,11,1,3,0.0,1.0,0,1
1,0,16,0.017173526178490644,7.755251232649877,0.0,3,1,2,0.0,1.0,0,1
4,0,37,0.03289649287022557,16.67163526610707,0.0,10,1,2,0.0,1.0,0,1
2,0,48,0.00957286048604801,3.5222789255823304,0.0,12,1,2,0.0,1.0,1,1
5,0,40,0.012307093001961238,24.53374603312721,0.0,11,1,2,0.0,1.0,1,1
0,0,12,0.005973711856155197,16.498153557889477,0.0,5,1,6,0.0,1.0,0,1
5,0,2,0.04736064676833921,0.4252494547244794,0.0,7,2,2,0.0,0.0,1,1
1,0,13,0.014244133778416065,44.21209775187192,0.0,11,4,2,0.0,0.0,0,1
2,0,27,0.01820472475948336,45.94506679858551,0.0,11,1,2,0.0,1.0,0,1
0,0,21,0.03575332098580368,12.364416895592644,0.6,5,1,6,0.0,1.0,0,1
0,0,19,0.004519590597208035,48.907103064781055,0.0,5,4,2,0.0,1.0,1,1
0,0,113,0.05682050069441575,0.0,0.0,11,3,2,0.0,1.0,0,1
0,0,10,0.0035107804940553147,55.876006435386,0.0,7,1,1,0.0,1.0,0,1
4,0,182,0.016526889282445244,9.236837518156143,0.0,11,1,2,0.0,1.0,0,1
4,1,90,0.03511583035929616,17.878421072426754,0.0,3,3,2,0.0,1.0,0,1
1,0,24,0.01063375203423448,16.192779816884634,0.0,3,1,2,0.0,0.0,0,1
0,0,35,0.020585451429612562,6.393412865114379,0.0,5,2,3,0.0,1.0,0,1
8,0,31,0.014127699455629358,8.541734145980103,0.0,3,7,2,0.0,1.0,0,1
0,0,22,0.02775289837040147,14.156537127733827,0.0,12,1,1,0.0,1.0,1,1
0,0,32,0.04940248847051351,53.87931073518619,0.0,11,1,8,0.0,1.0,0,1
1,0,11,0.028861402187430763,9.409995690469891,0.0,11,1,3,0.0,1.0,0,1
3,0,29,0.018714254541993904,35.86445462303254,0.0,11,1,3,0.0,1.0,0,1
2,0,21,0.04583699487120427,0.0,0.0,7,7,3,0.0,1.0,1,1
11,0,40,0.025247439913644087,6.49441354563121,0.0,11,1,3,0.0,1.0,0,1
0,0,22,0.01589301830351345,0.9522189584203942,0.0,12,3,1,0.0,1.0,0,1
1,0,11,0.013860648973113586,50.50101512432646,0.0,5,1,4,0.0,0.0,0,1
4,0,326,0.020503329104557436,0.6174182645823705,0.0,11,1,2,0.0,1.0,0,1
4,0,22,0.032681445933048676,22.134972972157524,0.0,7,2,4,0.0,1.0,0,1
3,0,26,0.0420198293876143,10.41013243069059,0.0,5,1,3,0.0,1.0,1,1
1,0,13,0.015129298202190153,53.206327212884204,0.0,11,4,2,0.0,0.0,0,1
0,0,38,0.007675724739314084,53.84384589056248,0.0,11,1,2,0.0,0.0,0,1
8,4,31,0.013229851876354946,11.92807268762659,0.0,3,8,2,0.0,1.0,0,1
4,0,2,0.062494819644067334,0.0,0.0,9,2,8,0.0,0.0,1,1
0,0,47,0.01029881979390179,90.58970169032601,0.0,11,1,2,0.0,1.0,0,1
2,1,28,0.019798514387658415,22.50997968384111,0.0,5,4,4,0.0,1.0,0,1
1,0,32,0.010188281967262788,17.135896364401543,0.0,5,3,4,0.0,1.0,0,1
3,0,109,0.013386740663766635,11.573104994021726,0.0,11,1,2,0.0,1.0,0,1
9,3,132,0.023845155610590862,12.487698460846518,0.0,11,3,2,0.0,1.0,1,1
0,0,79,0.01504343523142616,0.0,0.0,11,1,1,0.0,1.0,1,1
1,0,29,0.0422221966443999,13.828568550593287,0.0,5,3,1,0.0,1.0,0,1
0,0,8,0.05887230821126688,41.41877749507268,0.0,12,4,1,0.0,1.0,0,1
2,0,19,0.009359695100921162,20.252369292911638,0.0,12,1,2,0.0,1.0,0,1
0,0,73,0.037000294823910686,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,16,0.007085481875622809,52.06609625512299,0.0,12,7,2,0.0,0.0,0,1
4,0,80,0.02169185019622545,6.3047227712892155,0.0,12,6,1,0.0,1.0,0,1
0,3,115,0.0072975005005727345,3.926512487238342,0.0,7,8,4,0.0,1.0,0,1
2,4,31,0.018376226902928318,10.488898799380333,0.0,3,1,2,0.0,1.0,0,1
3,0,31,0.014288091692852774,29.610680193836792,0.0,3,2,2,0.0,1.0,1,1
3,2,132,0.03115883618804507,0.0,0.0,11,3,2,0.0,1.0,1,1
3,0,6,0.03268824851699548,0.0,0.0,12,1,2,0.0,0.0,0,1
4,0,34,0.016957801397684547,28.375580620209703,0.0,9,2,2,0.0,1.0,0,1
2,0,133,0.02058262956177897,9.385106671921378,0.0,3,3,1,0.0,1.0,0,1
0,0,69,0.015291363051666403,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,8,0.016248815310273775,53.466585405628216,0.0,5,1,4,0.0,1.0,0,1
3,0,10,0.033333333,1.9208440677131011,0.0,10,2,1,0.0,1.0,1,1
0,0,21,0.008760495392153188,44.32008983327141,0.0,11,4,1,0.0,1.0,0,1
0,0,84,0.02476553361055479,0.0,0.0,11,3,2,0.0,1.0,0,1
1,0,26,0.00589539674449116,39.708794064031224,0.0,11,2,2,0.0,1.0,0,1
6,0,32,0.01906249240191167,52.362702406408815,0.0,3,1,2,0.0,1.0,0,1
2,0,2,0.05966169904956265,0.0,0.0,9,1,4,0.0,1.0,1,1
2,1,58,0.018429721980657038,0.0,0.0,11,1,2,0.0,1.0,0,1
